"","X","A1","A2","A3","A4","A5","C1","C2","C3","C4","C5","E1","E2","E3","E4","E5","N1","N2","N3","N4","N5","O1","O2","O3","O4","O5","gender","education","age"
"2362",66660,4,4,5,2,3,4,4,5,3,3,2,2,6,6,5,3,3,3,4,1,6,3,6,6,4,2,3,23
"2363",66662,2,5,6,5,6,6,5,6,2,1,2,1,6,6,6,1,1,1,1,1,6,2,5,6,1,1,3,21
"2364",66663,3,5,4,6,5,4,5,4,4,4,2,5,2,5,3,3,3,4,4,2,4,2,4,5,4,1,3,43
"2365",66664,2,5,4,5,5,5,6,2,2,2,6,4,2,5,2,2,2,2,4,6,2,5,2,2,5,2,1,47
"2366",66665,2,5,5,1,5,4,3,4,2,3,3,4,4,4,4,2,3,2,NA,3,3,2,3,5,2,2,3,39
"2367",66666,2,5,5,6,5,5,6,5,2,1,4,4,4,5,6,2,2,2,2,2,5,1,4,6,2,2,3,26
"2368",66668,1,NA,4,6,4,4,6,4,1,1,4,4,5,6,4,4,4,4,4,2,5,4,5,2,4,1,3,23
"2369",66669,1,5,5,4,4,4,5,5,2,4,1,2,4,5,4,4,5,5,3,4,4,4,5,6,2,2,4,23
"2370",66671,2,5,5,4,5,4,NA,NA,2,2,2,2,5,5,6,2,2,1,5,2,4,2,4,5,3,2,5,21
"2371",66674,1,5,4,6,5,6,6,6,1,1,1,2,4,6,5,2,2,2,1,4,6,1,6,6,1,2,5,47
"2372",66676,1,5,NA,6,4,2,3,4,3,2,1,1,2,1,3,2,4,3,2,5,5,4,4,4,3,2,3,18
"2373",66679,4,4,5,6,3,5,3,4,4,4,3,3,5,5,5,5,4,5,3,1,6,1,4,5,1,1,2,20
"2374",66680,1,4,5,2,3,5,4,4,2,4,1,2,3,5,5,4,3,2,3,4,4,5,2,5,2,2,3,20
"2375",66681,3,5,6,6,6,4,6,4,2,2,2,1,4,6,6,3,5,2,5,6,6,6,5,5,2,2,3,44
"2376",66682,5,3,3,6,2,5,6,4,1,2,1,2,3,5,5,5,5,3,2,4,5,2,3,5,2,2,3,20
"2377",66683,1,5,5,4,5,4,3,4,3,3,2,2,5,5,5,4,4,4,4,4,6,1,4,4,5,2,3,29
"2378",66684,1,5,4,6,5,5,5,3,2,3,5,2,2,5,5,4,4,5,2,3,4,2,4,5,3,2,3,20
"2379",66685,1,6,6,5,5,5,5,4,2,2,3,3,5,4,6,2,4,4,3,3,4,2,5,4,2,2,5,54
"2380",66689,5,5,3,6,4,4,3,5,4,4,2,4,4,5,5,4,4,3,3,4,4,4,3,4,4,2,3,34
"2381",66690,2,4,1,1,5,3,2,4,3,4,1,4,5,6,3,4,4,2,2,4,6,5,4,6,2,1,3,28
"2382",66692,3,NA,6,4,6,6,6,NA,5,1,1,1,6,6,6,4,5,2,2,6,6,3,5,4,6,2,2,17
"2383",66694,4,6,6,6,6,5,4,5,2,3,2,1,6,5,5,1,1,2,2,2,4,2,3,4,1,2,1,20
"2384",66700,4,3,5,4,2,6,6,5,1,2,6,6,6,1,2,5,6,6,6,6,6,1,5,6,1,2,NA,17
"2385",66701,1,5,6,6,6,5,6,6,3,4,2,3,5,6,5,2,5,5,4,4,5,4,4,5,5,2,4,24
"2386",66703,1,5,4,6,5,5,4,6,4,4,1,1,6,6,6,2,2,3,1,2,6,4,6,5,2,1,3,20
"2387",66704,2,5,3,5,4,3,3,3,5,5,2,5,2,5,4,3,4,6,4,3,5,4,3,6,4,2,1,20
"2388",66708,4,6,2,5,5,6,5,6,2,3,2,2,5,5,6,3,4,4,3,3,6,2,5,5,2,2,3,19
"2389",66711,1,6,6,6,6,3,3,5,3,5,3,5,5,6,1,2,2,2,4,6,2,5,4,6,3,2,4,34
"2390",66712,2,4,5,3,4,5,5,5,4,3,2,5,5,2,5,4,5,5,5,5,6,1,5,6,1,2,5,44
"2391",66713,2,4,1,2,2,5,5,4,1,6,2,2,2,5,5,1,4,2,2,1,2,4,4,4,4,2,5,32
"2392",66716,4,5,4,2,4,5,6,5,2,6,5,4,4,4,5,2,4,4,6,5,4,6,4,5,6,2,5,38
"2393",66717,4,4,3,3,3,3,4,2,5,6,4,5,3,2,5,4,5,6,4,5,6,3,4,6,1,1,5,26
"2394",66718,2,5,3,6,5,2,4,5,3,4,NA,5,5,5,5,3,4,5,4,5,5,3,NA,4,2,2,5,37
"2395",66722,3,5,6,6,6,6,6,3,1,2,4,2,6,5,6,4,4,2,2,2,5,1,6,6,3,2,3,30
"2396",66723,NA,6,6,6,NA,2,6,4,3,6,1,6,5,5,3,1,3,3,5,6,4,5,3,6,3,2,2,39
"2397",66724,1,6,5,4,5,5,5,6,3,3,4,3,2,4,5,2,3,2,3,5,3,3,5,6,1,2,5,25
"2398",66727,1,6,6,4,5,6,6,6,1,1,1,1,6,6,6,5,5,5,4,2,6,1,6,6,1,2,3,19
"2399",66728,1,5,5,3,4,4,5,5,2,3,5,5,4,1,4,3,3,4,4,4,5,4,2,5,2,2,NA,16
"2400",66729,4,5,6,1,6,6,5,5,1,5,1,1,6,6,6,2,5,1,4,1,6,1,6,6,1,2,4,29
"2401",66730,1,5,5,6,6,2,NA,3,2,6,NA,2,5,5,5,1,4,2,1,4,4,6,5,4,1,2,3,20
"2402",66731,3,5,5,3,3,6,5,5,3,3,2,5,3,2,4,3,5,5,4,4,6,1,6,5,2,1,5,23
"2403",66733,1,4,4,4,5,4,4,4,2,4,2,2,4,6,1,2,2,4,2,4,2,6,NA,5,2,2,3,19
"2404",66734,2,5,5,1,5,5,3,4,2,4,2,4,3,5,5,1,3,2,4,1,4,2,3,5,2,2,4,39
"2405",66737,1,6,6,6,6,4,4,5,1,1,1,1,6,6,6,2,2,2,1,1,6,2,5,5,1,1,2,36
"2406",66739,2,6,5,6,6,4,4,5,4,5,1,6,5,1,5,2,2,3,6,2,6,1,6,4,1,2,4,46
"2407",66741,2,5,5,3,5,5,4,6,3,4,2,2,5,6,6,4,5,4,2,2,6,2,5,5,3,1,3,20
"2408",66743,2,5,5,3,6,5,5,3,2,2,4,5,2,5,3,1,1,1,4,3,6,1,6,3,2,1,3,21
"2409",66744,1,5,5,4,5,5,5,4,2,5,4,4,4,2,3,3,4,6,6,3,4,2,5,6,1,2,3,20
"2410",66745,1,6,5,6,5,5,6,5,1,4,2,4,4,6,5,5,4,1,1,5,6,6,5,6,1,2,3,18
"2411",66748,3,2,5,6,6,6,6,6,1,1,6,5,5,1,4,6,6,6,5,1,6,1,6,6,1,2,5,47
"2412",66749,2,5,3,1,4,6,6,5,1,1,2,4,5,5,6,3,4,5,4,2,6,1,5,5,1,2,3,19
"2413",66751,1,6,6,6,6,5,5,5,1,1,4,1,4,5,5,2,1,1,4,3,5,4,4,5,3,2,3,38
"2414",66755,2,5,5,5,5,4,5,4,3,3,4,3,4,5,4,2,2,4,2,3,4,2,5,5,4,2,3,28
"2415",66756,5,3,6,6,NA,NA,6,5,5,1,5,5,5,6,6,1,5,3,5,2,5,3,4,4,4,2,2,23
"2416",66757,1,5,4,2,3,4,4,4,4,4,2,5,3,3,5,4,5,5,5,4,5,2,5,6,2,2,3,20
"2417",66760,2,2,4,6,4,4,4,4,2,2,4,6,3,2,3,1,3,3,2,2,5,3,2,5,4,2,5,35
"2418",66764,2,5,5,6,5,1,5,5,NA,2,1,2,5,5,5,1,4,4,2,5,4,3,4,3,2,2,4,43
"2419",66766,2,5,6,5,6,3,2,2,5,5,2,2,6,5,5,1,2,6,3,4,6,6,4,5,6,1,3,20
"2420",66768,3,5,2,6,2,6,5,6,1,1,5,4,2,1,5,2,4,1,1,1,2,4,2,5,4,2,5,35
"2421",66769,5,6,5,6,6,5,5,4,4,2,NA,2,6,6,5,5,2,6,4,2,5,5,4,4,2,1,4,21
"2422",66770,4,5,5,3,6,6,5,5,4,4,4,2,2,5,5,2,2,5,4,4,6,1,4,5,3,1,NA,30
"2423",66771,2,4,4,5,4,2,2,2,5,5,5,5,2,5,3,5,5,6,6,2,4,5,3,4,4,2,3,30
"2424",66772,5,4,4,4,3,6,5,5,4,2,5,3,4,2,5,5,5,2,2,1,6,1,5,6,1,1,3,34
"2425",66775,1,6,6,5,6,5,5,5,1,2,4,3,2,5,6,1,1,1,4,1,5,2,5,5,2,2,2,47
"2426",66778,1,6,5,5,5,6,5,5,1,1,4,3,4,5,4,3,4,3,5,2,3,2,5,3,2,1,5,58
"2427",66779,1,6,5,6,6,5,5,5,1,3,2,1,6,6,6,1,1,1,1,1,6,1,6,6,2,1,3,29
"2428",66785,1,6,6,5,6,3,3,6,1,1,2,6,5,2,5,1,1,1,5,1,4,2,4,4,1,2,3,47
"2429",66788,5,6,5,6,5,5,6,6,2,6,2,1,5,5,6,5,6,6,6,6,6,2,4,6,2,2,3,20
"2430",66790,1,5,5,5,4,5,6,5,1,5,1,1,5,5,6,4,5,5,4,4,4,2,5,5,2,2,1,21
"2431",66792,3,4,5,6,5,2,6,5,2,1,5,4,3,5,4,1,2,1,2,1,5,5,4,4,2,1,1,20
"2432",66793,2,6,6,6,3,4,5,5,1,2,4,4,1,4,4,2,2,1,1,1,5,4,5,5,1,1,3,40
"2433",66797,1,5,4,6,5,5,5,2,2,5,3,2,4,5,4,4,5,5,3,1,5,1,5,6,2,2,NA,17
"2434",66800,1,6,6,6,6,5,5,5,1,2,1,1,6,6,6,4,5,4,1,2,6,1,6,6,2,1,3,23
"2435",66801,1,5,5,6,5,4,5,5,1,3,1,2,5,6,5,1,1,1,2,4,5,1,4,6,5,2,5,32
"2436",66804,1,6,6,6,6,6,5,4,1,1,2,6,6,5,4,1,2,4,4,6,5,1,4,5,2,2,1,18
"2437",66806,3,5,5,5,5,4,5,5,3,3,6,3,5,5,4,2,2,1,2,2,2,5,5,5,1,1,3,22
"2438",66807,1,6,5,6,6,2,4,4,4,3,1,1,6,6,5,1,6,2,2,3,4,5,5,6,1,2,3,25
"2439",66810,2,4,3,5,5,5,4,5,2,5,6,5,2,4,4,1,1,1,2,2,4,5,2,5,5,1,5,26
"2440",66812,1,5,6,5,6,5,5,5,2,6,3,6,6,6,5,2,2,3,2,1,6,2,3,6,5,2,3,29
"2441",66813,3,5,6,5,5,5,4,2,4,4,1,1,3,6,4,1,1,1,2,2,5,3,4,3,3,2,3,24
"2442",66814,1,6,6,5,6,5,6,4,2,4,2,1,6,5,6,2,4,2,2,3,5,5,6,6,3,2,3,46
"2443",66817,1,5,5,6,5,3,2,4,5,4,4,3,2,5,2,1,1,1,1,3,4,4,4,5,3,2,5,56
"2444",66819,5,6,6,5,5,4,3,5,3,6,3,3,3,2,6,1,2,1,2,1,5,1,5,4,1,2,2,39
"2445",66820,2,5,4,5,3,6,5,4,2,4,3,2,4,5,5,2,4,2,3,1,6,1,5,5,1,1,5,39
"2446",66824,3,4,4,6,3,4,6,5,3,4,4,4,3,3,4,3,5,4,3,3,4,5,3,4,3,2,1,42
"2447",66826,2,5,5,4,6,2,2,4,3,4,2,1,6,6,6,5,6,5,4,2,6,3,5,5,2,1,5,32
"2448",66830,1,5,5,6,5,3,2,3,4,4,1,1,5,6,4,3,4,5,NA,4,4,3,5,4,2,2,4,42
"2449",66831,5,5,5,5,4,5,4,5,3,2,2,5,4,5,3,2,3,5,2,3,5,4,4,5,3,2,3,19
"2450",66832,2,4,4,5,4,3,1,3,5,5,5,4,2,3,2,2,2,2,4,3,4,5,2,5,5,2,5,62
"2451",66833,1,5,4,6,4,1,6,6,1,3,6,6,2,2,2,4,4,5,3,4,2,5,1,4,5,2,4,36
"2452",66838,1,6,6,6,5,6,6,5,2,2,6,6,5,1,5,2,2,6,4,2,6,1,6,6,1,1,1,18
"2453",66839,2,5,5,4,5,4,2,2,2,3,1,2,5,5,6,4,5,6,3,4,5,2,5,6,2,2,5,31
"2454",66840,4,6,5,6,4,6,4,5,2,2,3,2,5,5,4,2,4,1,2,1,6,4,4,6,4,1,3,24
"2455",66842,3,6,5,5,5,5,4,3,1,1,6,3,6,5,5,4,4,3,2,1,5,2,6,2,2,2,1,20
"2456",66843,3,4,4,2,6,5,3,5,5,5,2,5,4,5,5,3,3,5,5,2,6,2,4,5,5,1,4,30
"2457",66845,1,4,6,2,6,5,5,5,1,3,1,1,6,6,6,4,3,3,2,4,6,6,5,6,2,2,5,23
"2458",66847,1,4,4,5,4,4,3,2,2,4,2,3,5,5,4,4,4,2,2,2,4,1,3,3,2,2,2,23
"2459",66848,1,6,6,5,6,6,6,6,1,2,2,1,6,6,5,3,4,4,2,5,6,4,5,5,1,2,3,18
"2460",66850,4,4,4,4,4,4,5,4,2,2,4,5,3,2,5,2,4,3,3,3,4,1,4,5,2,2,5,27
"2461",66853,1,6,5,5,5,5,4,5,2,2,2,2,4,5,5,2,2,4,3,2,4,3,4,5,3,2,4,24
"2462",66855,1,5,5,6,5,5,4,4,2,5,1,3,4,3,3,2,4,5,5,3,5,3,4,5,2,2,3,19
"2463",66856,1,6,5,6,6,4,5,4,2,4,1,4,3,6,6,5,4,5,5,6,6,3,5,6,1,2,3,39
"2464",66857,3,2,2,4,4,3,5,NA,2,5,3,6,NA,1,4,2,3,2,5,2,6,3,4,6,3,1,4,51
"2465",66858,1,5,5,2,5,5,3,5,2,6,2,4,4,4,5,4,4,4,6,5,6,5,5,6,2,2,NA,16
"2466",66860,2,5,5,4,5,5,4,4,3,4,4,3,5,4,4,1,1,1,2,2,4,4,4,5,5,1,NA,16
"2467",66863,1,5,5,4,5,4,5,4,3,6,6,6,4,2,4,3,4,4,4,4,5,4,4,6,4,2,3,19
"2468",66864,5,5,4,5,4,5,6,5,3,6,4,2,2,5,4,3,2,3,3,1,5,2,6,6,5,1,1,17
"2469",66867,1,4,5,4,5,3,5,4,NA,2,4,2,5,4,4,3,3,3,2,4,5,3,6,5,2,2,5,28
"2470",66868,3,2,2,1,5,2,1,1,4,3,5,5,5,2,4,2,4,4,5,3,4,1,5,6,1,2,4,36
"2471",66869,2,4,5,5,5,5,5,2,2,2,2,3,4,3,3,2,2,1,3,4,6,2,5,5,2,2,4,31
"2472",66872,2,5,5,6,5,5,6,4,2,3,2,4,5,5,4,6,6,5,6,5,5,2,5,2,4,1,3,36
"2473",66873,1,4,2,4,6,5,4,6,1,1,3,4,6,6,6,6,6,4,4,1,6,1,6,6,1,1,5,31
"2474",66879,1,6,6,1,6,NA,4,5,2,2,1,1,6,6,5,1,2,3,6,2,5,1,6,6,3,2,4,19
"2475",66886,1,6,6,6,6,6,6,5,1,1,1,1,6,6,NA,1,1,1,1,1,5,3,6,3,2,1,4,35
"2476",66887,4,1,2,4,2,5,5,4,1,2,5,5,4,1,3,6,6,6,5,6,5,1,6,6,6,1,3,19
"2477",66890,1,6,6,5,6,1,1,3,5,6,4,1,5,6,5,2,2,2,2,1,5,1,6,6,1,2,1,17
"2478",66892,2,5,5,6,4,6,6,6,1,2,4,4,5,4,6,4,4,4,5,4,4,2,4,6,2,2,3,19
"2479",66896,3,3,1,4,3,5,4,2,3,2,3,2,3,3,5,2,NA,1,1,1,6,1,6,6,2,2,NA,15
"2480",66897,4,4,3,1,3,5,5,6,1,2,2,4,4,4,4,4,5,6,4,5,5,3,4,5,2,2,1,18
"2481",66898,2,5,6,4,4,4,4,4,3,5,5,5,3,3,3,5,5,5,6,5,2,5,3,6,4,2,1,14
"2482",66899,5,2,1,1,4,4,2,3,5,6,5,4,4,5,3,6,5,5,6,1,5,6,2,6,4,2,NA,14
"2483",66902,3,4,2,2,3,3,6,6,1,4,3,3,NA,5,6,5,5,5,4,5,6,4,4,4,4,2,5,28
"2484",66903,3,4,3,4,5,3,4,2,4,5,3,5,1,3,2,4,4,3,4,5,4,6,3,5,4,2,3,20
"2485",66905,4,4,4,5,4,4,4,5,4,2,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,3,20
"2486",66911,4,6,4,2,5,5,4,5,2,5,NA,4,4,4,5,1,3,1,2,1,4,2,4,4,2,1,2,21
"2487",66916,3,2,2,2,2,5,5,4,3,2,6,4,3,1,1,1,2,2,4,3,2,4,4,4,4,1,4,30
"2488",66917,4,1,3,3,5,4,2,4,4,4,4,5,4,4,1,1,2,4,5,NA,4,1,6,4,2,1,4,27
"2489",66918,1,6,5,5,5,5,2,1,1,6,2,4,5,4,3,1,2,4,5,2,6,1,5,6,1,2,5,37
"2490",66919,2,4,4,2,2,5,5,6,2,4,4,4,2,5,1,6,6,6,6,5,6,1,5,6,1,1,4,31
"2491",66920,2,5,5,5,4,5,5,6,1,5,2,4,3,5,2,4,5,2,4,4,2,2,3,5,2,2,4,32
"2492",66921,2,5,5,5,6,4,3,3,4,4,3,2,6,6,5,2,2,2,2,2,6,2,5,6,2,1,1,19
"2493",66924,4,4,3,6,5,4,5,4,1,3,2,3,4,4,5,4,4,4,4,3,4,3,2,4,4,1,3,42
"2494",66925,1,6,5,1,5,6,5,5,2,1,3,3,5,5,5,1,2,3,2,2,NA,1,6,6,1,1,3,20
"2495",66926,1,5,6,6,6,5,5,5,1,5,2,4,6,5,4,4,5,4,3,5,6,4,5,6,3,2,4,24
"2496",66927,1,6,6,6,6,5,5,5,2,4,5,4,5,2,4,2,2,1,1,1,4,2,4,6,2,2,5,27
"2497",66929,1,5,4,6,4,6,5,5,3,4,5,5,2,4,3,1,1,4,4,2,5,2,5,6,2,1,3,21
"2498",66930,2,6,5,6,4,4,5,5,2,2,3,4,4,5,5,2,2,2,2,NA,5,1,5,4,3,2,3,36
"2499",66932,4,2,1,1,2,6,5,6,2,4,6,6,1,1,3,2,4,2,1,3,1,2,1,4,2,1,2,48
"2500",66934,2,5,4,6,2,5,2,4,2,3,3,5,4,4,4,2,4,2,2,1,6,2,6,6,1,1,3,21
"2501",66935,1,5,5,1,2,5,4,3,2,5,2,5,4,2,4,6,6,2,2,2,6,1,4,6,2,2,2,31
"2502",66937,1,6,6,3,6,6,5,6,2,2,4,2,6,6,6,1,3,1,4,4,6,2,6,6,1,2,4,22
"2503",66944,4,4,4,5,5,5,5,3,4,3,3,2,4,6,4,5,3,3,3,4,4,4,4,3,4,2,3,23
"2504",66945,2,4,3,6,5,5,6,5,1,2,2,2,2,6,1,3,4,4,4,5,3,5,4,4,5,2,5,23
"2505",66946,1,5,3,6,3,2,1,4,5,4,5,2,2,3,6,5,4,4,NA,3,4,2,3,4,2,1,4,30
"2506",66947,1,6,5,5,4,5,5,5,2,4,2,3,5,2,6,3,3,3,3,2,6,1,6,6,1,2,5,35
"2507",66949,1,6,4,4,2,5,6,3,3,5,1,1,6,5,6,4,5,2,3,1,6,1,6,6,1,2,3,21
"2508",66953,1,4,4,4,5,2,1,3,6,5,2,2,5,5,5,5,4,6,4,4,5,3,5,6,5,2,3,22
"2509",66960,2,5,5,5,5,3,4,5,4,4,4,6,3,3,4,2,3,3,4,3,4,3,4,5,2,1,5,28
"2510",66962,2,5,5,5,4,5,5,5,3,5,2,4,4,4,5,4,4,2,3,5,4,5,3,5,5,2,3,20
"2511",66965,4,4,2,4,6,5,4,4,3,4,2,4,5,3,5,1,1,1,2,2,5,1,5,4,2,2,4,51
"2512",66968,3,3,4,2,4,5,4,5,5,6,1,3,4,3,5,5,5,5,4,5,4,3,6,5,3,2,2,19
"2513",66970,4,2,6,6,2,6,6,1,3,1,2,1,5,6,1,4,3,4,1,2,5,2,4,5,3,2,4,24
"2514",66982,1,6,6,5,5,5,6,5,1,1,1,2,5,3,6,2,2,2,2,4,6,1,6,5,1,2,5,45
"2515",66983,3,5,4,5,5,6,5,6,5,1,5,NA,5,4,3,1,1,1,1,1,4,2,4,3,5,2,1,21
"2516",66985,2,4,5,5,4,5,5,5,2,2,4,4,4,5,5,1,2,1,3,1,5,4,5,5,2,1,3,26
"2517",66986,5,4,3,4,5,3,3,2,3,5,3,3,4,4,5,3,2,3,5,3,4,2,3,4,2,1,2,22
"2518",66987,1,5,4,5,2,2,5,2,1,4,4,6,4,3,1,3,1,4,6,6,2,4,2,5,2,2,4,50
"2519",66988,1,5,5,5,6,6,4,5,2,5,1,2,4,5,4,3,4,2,4,2,5,2,6,6,2,2,5,36
"2520",66994,4,4,4,4,4,6,5,2,4,6,6,6,1,1,2,5,5,6,6,5,5,1,5,6,1,1,4,50
"2521",66995,1,6,5,4,5,4,6,5,4,5,4,5,5,4,4,5,5,4,4,5,6,1,5,6,2,1,2,22
"2522",66997,2,1,1,1,2,4,1,6,2,4,5,6,1,1,2,3,2,1,5,2,2,5,5,4,2,2,4,23
"2523",67000,1,5,5,5,4,1,1,1,1,4,2,4,3,5,4,2,4,4,1,1,5,2,4,3,1,2,1,15
"2524",67003,1,5,4,2,2,3,1,5,4,6,6,6,1,1,2,5,5,6,5,6,3,2,4,6,4,2,NA,15
"2525",67007,3,2,2,2,3,5,6,2,2,4,6,6,2,2,2,2,2,2,6,3,4,1,4,6,1,1,3,21
"2526",67008,5,5,5,6,5,5,6,5,4,3,4,4,5,5,4,4,4,5,5,4,5,4,5,5,3,2,3,23
"2527",67013,1,6,5,5,6,4,2,4,4,4,2,2,5,6,3,1,1,1,1,1,5,5,4,5,4,2,5,35
"2528",67014,2,6,5,4,5,5,4,5,5,2,4,1,2,4,5,2,2,2,1,1,4,3,5,6,4,2,5,33
"2529",67017,1,5,5,2,6,6,5,4,2,6,5,5,1,5,4,1,4,5,6,6,5,2,4,6,2,2,NA,27
"2530",67018,1,6,6,4,6,6,6,5,1,3,1,1,6,6,6,1,1,1,1,1,6,1,6,6,1,1,2,29
"2531",67019,4,5,4,6,5,6,6,4,1,2,3,2,5,4,4,1,2,4,3,4,5,1,4,5,2,1,3,21
"2532",67022,1,4,5,5,4,3,5,2,4,2,5,4,4,2,2,3,4,5,4,5,5,4,5,4,3,1,3,31
"2533",67023,2,4,5,2,5,5,5,4,1,3,1,2,5,5,6,3,5,2,1,1,5,1,5,4,2,1,3,21
"2534",67024,5,2,3,3,2,6,4,6,2,3,4,5,4,3,5,5,1,2,2,1,5,1,6,6,1,1,5,26
"2535",67025,1,6,6,6,6,6,6,5,1,2,1,3,5,6,6,3,3,5,2,5,5,3,4,5,4,2,3,20
"2536",67026,3,5,3,5,5,2,3,5,3,5,2,1,5,2,5,5,6,4,2,2,6,3,5,3,5,2,5,56
"2537",67027,2,5,5,4,5,5,3,5,2,4,2,5,5,6,4,4,3,4,4,4,5,4,5,5,2,1,5,3
"2538",67029,5,4,2,6,4,5,6,4,2,5,1,6,4,5,4,5,5,4,4,4,6,4,4,5,5,1,2,65
"2539",67031,2,4,3,4,4,5,5,5,2,3,4,5,6,5,5,3,3,4,4,4,5,2,5,5,1,2,3,34
"2540",67033,1,6,5,3,5,5,5,6,3,2,4,5,3,4,4,3,3,4,4,4,4,1,4,5,3,2,4,29
"2541",67034,4,4,5,4,5,4,4,4,3,2,2,2,4,4,4,5,5,6,4,5,4,4,4,4,4,2,4,21
"2542",67036,3,5,4,NA,6,4,5,5,1,2,2,1,5,6,5,3,4,3,5,4,5,4,5,3,4,2,2,32
"2543",67039,2,6,5,4,4,4,4,4,4,6,1,4,4,6,5,4,NA,5,4,1,3,5,2,2,2,1,2,26
"2544",67040,2,2,1,2,3,3,3,2,3,4,4,6,3,2,2,1,4,3,6,1,6,1,2,6,1,1,4,27
"2545",67041,1,5,5,6,6,6,5,6,1,1,4,1,6,6,5,3,4,1,1,1,6,4,6,5,1,2,4,45
"2546",67042,2,4,4,3,4,4,4,4,3,2,5,5,3,3,3,2,2,3,4,3,6,2,4,5,2,1,NA,17
"2547",67043,3,5,5,6,5,5,5,5,2,2,1,4,4,5,5,3,4,5,2,5,5,3,5,5,2,2,3,20
"2548",67045,1,5,4,5,6,6,6,4,1,2,1,2,4,5,4,1,2,1,2,6,4,1,5,6,2,2,2,20
"2549",67046,4,4,5,6,5,6,5,6,1,4,6,6,1,2,1,1,2,1,5,4,5,1,4,6,4,1,4,43
"2550",67049,2,5,6,4,5,5,6,5,1,1,4,2,2,5,6,2,4,2,2,2,5,2,3,5,1,2,5,26
"2551",67055,1,5,5,5,5,6,5,6,1,2,2,4,2,5,5,1,2,1,1,1,5,1,4,4,5,1,4,55
"2552",67056,1,6,6,6,6,6,5,6,2,5,5,1,6,6,6,2,5,4,2,2,6,1,5,6,1,2,5,38
"2553",67057,2,3,4,5,4,6,5,5,1,2,2,5,2,5,4,5,5,6,NA,4,5,1,6,6,1,2,4,32
"2554",67059,2,6,4,4,4,4,6,3,1,3,6,5,4,4,3,2,4,6,4,6,3,5,2,6,1,2,1,19
"2555",67064,2,5,6,5,5,NA,6,5,4,4,2,2,6,5,5,2,2,2,5,4,5,5,5,2,4,1,3,22
"2556",67065,1,6,5,2,5,5,2,4,2,2,4,2,3,5,5,1,4,2,1,1,5,3,5,3,4,2,3,21
"2557",67066,1,6,6,5,6,5,5,2,2,6,1,1,5,6,5,4,5,4,5,1,5,3,6,6,1,2,5,40
"2558",67070,2,4,4,6,3,NA,6,4,2,2,1,1,4,5,2,1,2,2,5,2,2,5,2,3,2,2,4,19
"2559",67072,3,3,4,4,5,4,5,5,2,1,5,3,5,5,3,4,4,3,2,4,4,5,4,5,4,1,3,23
"2560",67073,6,6,6,6,6,3,6,6,1,1,6,1,6,6,4,6,6,6,6,6,6,1,6,6,1,1,1,18
"2561",67075,2,5,5,5,5,5,3,4,2,3,2,2,4,4,5,2,2,1,1,2,5,2,5,2,2,1,3,32
"2562",67078,1,6,6,5,3,5,4,5,2,5,2,4,5,1,5,2,2,3,3,3,6,1,6,5,1,1,1,49
"2563",67079,1,5,5,6,6,5,5,5,1,2,1,1,5,6,5,1,1,1,1,2,5,1,5,4,2,2,3,42
"2564",67080,1,5,6,5,6,1,1,2,6,6,2,4,5,3,5,2,4,5,5,1,6,1,5,4,1,2,NA,31
"2565",67082,4,5,5,5,5,5,6,5,5,5,1,3,5,6,4,6,4,5,3,6,4,5,5,5,5,2,3,23
"2566",67085,1,6,6,5,4,6,5,5,2,1,5,5,4,2,5,4,4,4,2,1,6,1,6,6,2,2,5,30
"2567",67087,3,4,4,5,4,5,4,4,2,2,3,2,3,5,5,3,3,4,2,4,3,3,3,4,3,2,1,24
"2568",67091,5,1,4,3,4,3,5,3,3,4,6,4,2,2,2,1,1,4,4,1,5,1,2,5,3,1,5,26
"2569",67093,4,6,5,5,5,3,4,2,4,4,2,4,5,6,5,2,2,2,1,3,6,4,5,6,3,1,3,21
"2570",67095,6,6,5,1,6,6,6,4,3,6,1,5,5,NA,6,4,1,3,1,6,5,6,6,6,2,2,3,21
"2571",67096,1,5,5,6,5,3,2,4,3,6,4,2,4,4,4,2,2,2,3,1,4,2,6,6,1,1,5,23
"2572",67098,1,6,6,6,6,6,6,6,1,1,2,1,5,6,5,1,1,1,1,1,5,4,1,4,1,2,2,61
"2573",67101,4,5,2,6,4,3,4,4,2,2,2,1,3,4,6,4,3,2,2,3,6,1,5,3,1,1,NA,15
"2574",67104,2,6,5,6,5,3,4,4,4,4,1,2,6,6,5,3,2,2,4,4,6,4,4,6,1,1,4,28
"2575",67107,5,2,3,2,4,6,5,4,2,4,6,5,2,3,5,6,6,4,2,1,6,5,4,6,2,1,3,25
"2576",67109,2,6,5,6,5,5,5,5,1,2,1,1,5,5,5,1,4,3,2,1,5,1,5,6,1,1,5,34
"2577",67115,3,4,4,3,5,5,5,4,3,4,4,5,3,5,4,4,3,4,4,3,5,4,5,4,4,2,2,21
"2578",67116,3,4,4,4,4,4,3,3,2,6,1,4,3,5,6,6,6,5,5,1,5,4,5,4,6,1,NA,41
"2579",67118,4,3,3,2,3,2,4,1,6,6,3,5,3,4,3,1,4,5,4,3,5,6,5,6,6,2,5,23
"2580",67119,2,5,4,6,4,1,6,2,1,4,NA,4,5,4,5,4,4,4,2,1,5,1,6,5,6,1,NA,52
